Year,Y/M,areaCode,areaName,NHS_B,SC_B,Both_B,dtoc_total
2011,2011_APRIL,E06000001,Hartlepool,97.0,0.0,0.0,97.0
2011,2011_APRIL,E06000002,Middlesbrough,458.0,19.0,0.0,477.0
2011,2011_APRIL,E06000003,Redcar and Cleveland,433.0,52.0,33.0,518.0
2011,2011_APRIL,E06000004,Stockton-on-Tees,163.0,12.0,0.0,175.0
2011,2011_APRIL,E06000005,Darlington,312.0,35.0,36.0,383.0
2011,2011_APRIL,E06000006,Halton,85.0,5.0,33.0,123.0
2011,2011_APRIL,E06000007,Warrington,63.0,0.0,0.0,63.0
2011,2011_APRIL,E06000008,Blackburn with Darwen,242.0,0.0,0.0,242.0
2011,2011_APRIL,E06000009,Blackpool,306.0,150.0,8.0,464.0
2011,2011_APRIL,E06000010,"Kingston upon Hull, City of",506.0,215.0,77.0,798.0
2011,2011_APRIL,E06000011,East Riding of Yorkshire,354.0,13.0,0.0,367.0
2011,2011_APRIL,E06000012,North East Lincolnshire,142.0,89.0,42.0,273.0
2011,2011_APRIL,E06000013,North Lincolnshire,89.0,111.0,33.0,233.0
2011,2011_APRIL,E06000014,York,559.0,92.0,14.0,665.0
2011,2011_APRIL,E06000015,Derby,325.0,29.0,0.0,354.0
2011,2011_APRIL,E06000016,Leicester,563.0,84.0,184.0,831.0
2011,2011_APRIL,E06000017,Rutland,40.0,0.0,0.0,40.0
2011,2011_APRIL,E06000018,Nottingham,946.0,334.0,25.0,1305.0
2011,2011_APRIL,E06000019,"Herefordshire, County of",45.0,61.0,0.0,106.0
2011,2011_APRIL,E06000020,Telford and Wrekin,26.0,307.0,0.0,333.0
2011,2011_APRIL,E06000021,Stoke-on-Trent,439.0,65.0,101.0,605.0
2011,2011_APRIL,E06000022,Bath and North East Somerset,530.0,121.0,0.0,651.0
2011,2011_APRIL,E06000023,"Bristol, City of",406.0,153.0,0.0,559.0
2011,2011_APRIL,E06000024,North Somerset,254.0,7.0,0.0,261.0
2011,2011_APRIL,E06000025,South Gloucestershire,456.0,157.0,7.0,620.0
2011,2011_APRIL,E06000026,Plymouth,211.0,3.0,135.0,349.0
2011,2011_APRIL,E06000027,Torbay,84.0,3.0,0.0,87.0
2011,2011_APRIL,E06000030,Swindon,384.0,50.0,0.0,434.0
2011,2011_APRIL,E06000031,Peterborough,154.0,93.0,3.0,250.0
2011,2011_APRIL,E06000032,Luton,373.0,89.0,38.0,500.0
2011,2011_APRIL,E06000033,Southend-on-Sea,57.0,163.0,0.0,220.0
2011,2011_APRIL,E06000034,Thurrock,176.0,29.0,0.0,205.0
2011,2011_APRIL,E06000035,Medway,243.0,7.0,4.0,254.0
2011,2011_APRIL,E06000036,Bracknell Forest,41.0,2.0,7.0,50.0
2011,2011_APRIL,E06000037,West Berkshire,159.0,424.0,30.0,613.0
2011,2011_APRIL,E06000038,Reading,117.0,194.0,0.0,311.0
2011,2011_APRIL,E06000039,Slough,141.0,5.0,0.0,146.0
2011,2011_APRIL,E06000040,Windsor and Maidenhead,107.0,90.0,3.0,200.0
2011,2011_APRIL,E06000041,Wokingham,9.0,87.0,0.0,96.0
2011,2011_APRIL,E06000042,Milton Keynes,164.0,217.0,0.0,381.0
2011,2011_APRIL,E06000043,Brighton and Hove,463.0,236.0,0.0,699.0
2011,2011_APRIL,E06000044,Portsmouth,125.0,0.0,5.0,130.0
2011,2011_APRIL,E06000045,Southampton,674.0,228.0,14.0,916.0
2011,2011_APRIL,E06000046,Isle of Wight,0.0,0.0,0.0,0.0
2011,2011_APRIL,E06000047,County Durham,202.0,67.0,86.0,355.0
2011,2011_APRIL,E06000049,Cheshire East,864.0,0.0,0.0,864.0
2011,2011_APRIL,E06000050,Cheshire West and Chester,318.0,46.0,0.0,364.0
2011,2011_APRIL,E06000051,Shropshire,258.0,199.0,0.0,457.0
2011,2011_APRIL,E06000052,Cornwall,811.0,755.0,323.0,1889.0
2011,2011_APRIL,E06000054,Wiltshire,261.0,839.0,13.0,1113.0
2011,2011_APRIL,E06000055,Bedford,96.0,13.0,0.0,109.0
2011,2011_APRIL,E06000056,Central Bedfordshire,132.0,98.0,10.0,240.0
2011,2011_APRIL,E06000057,Northumberland,181.0,206.0,107.0,494.0
2011,2011_APRIL,E06000058,"BOURNEMOUTH, CHRISTCHURCH AND POOLE",757.0,394.0,0.0,1151.0
2011,2011_APRIL,E06000059,Dorset,986.0,693.0,15.0,1694.0
2011,2011_APRIL,E06000060,Buckinghamshire,736.0,142.0,0.0,878.0
2011,2011_APRIL,E08000001,Bolton,420.0,172.0,10.0,602.0
2011,2011_APRIL,E08000002,Bury,240.0,26.0,0.0,266.0
2011,2011_APRIL,E08000003,Manchester,466.0,283.0,37.0,786.0
2011,2011_APRIL,E08000004,Oldham,154.0,0.0,0.0,154.0
2011,2011_APRIL,E08000005,Rochdale,227.0,0.0,0.0,227.0
2011,2011_APRIL,E08000006,Salford,369.0,52.0,0.0,421.0
2011,2011_APRIL,E08000007,Stockport,619.0,2.0,10.0,631.0
2011,2011_APRIL,E08000008,Tameside,45.0,5.0,0.0,50.0
2011,2011_APRIL,E08000009,Trafford,270.0,366.0,7.0,643.0
2011,2011_APRIL,E08000010,Wigan,529.0,77.0,0.0,606.0
2011,2011_APRIL,E08000011,Knowsley,89.0,44.0,0.0,133.0
2011,2011_APRIL,E08000012,Liverpool,289.0,404.0,17.0,710.0
2011,2011_APRIL,E08000013,St. Helens,104.0,98.0,0.0,202.0
2011,2011_APRIL,E08000014,Sefton,263.0,46.0,30.0,339.0
2011,2011_APRIL,E08000015,Wirral,59.0,58.0,35.0,152.0
2011,2011_APRIL,E08000016,Barnsley,109.0,0.0,0.0,109.0
2011,2011_APRIL,E08000017,Doncaster,304.0,405.0,175.0,884.0
2011,2011_APRIL,E08000018,Rotherham,106.0,83.0,23.0,212.0
